incident_id,species_code,lat,lon,year,month,vessel_type,speed_knots,outcome,source,notes
OBIS_44786d74-4b29-414d-8906-b9aefd2fa826,FIN,41.063778,-71.793282,2023,9,,,unknown,OBIS_MachineObservation,CRESLI marine mammal observations from whale watch cruises 2023
OBIS_447929b6-08f8-41b9-888e-15f0b0cdeabf,FIN,42.75113,-70.33501,2022,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_447b0818-723b-409c-81ae-7cfdcb128ca7,FIN,42.17129,-67.41883,2003,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_4486469a-d269-44c7-9a3a-cb667c8f2f39,FIN,40.44401,-68.51672,2023,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_4493a6c0-70c4-4967-af48-ae1e9c5b687f,FIN,41.30267,-69.01033,2002,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2002
OBIS_449c59a9-0acf-42d9-869f-1fb399fa92fd,FIN,40.1112,-71.15,2024,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2024
OBIS_449dcc01-b916-4796-b680-5c2a28f46c62,FIN,42.436785,-70.546435,2019,9,,,unknown,OBIS_MachineObservation,
OBIS_449e2c3f-81b8-47a9-a2fc-2a1104777467,FIN,43.2118,-70.01375,2010,12,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_44ae6e35-7871-4da0-9977-f95104095e81,FIN,42.26074,-67.31979,2022,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2022
OBIS_44be1713-651b-42b3-8c7d-0e832ddb93a7,FIN,43.5749,-67.2193,2009,8,,,unknown,OBIS_MachineObservation,EC-CWS Eastern Canada Seabirds at Sea
OBIS_44c3ec05-b2fc-4958-a8cb-4f6342cd1e9c,FIN,43.62902,-68.05999,2009,11,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2009
OBIS_44c9d6b2-cec8-4152-ace2-7b758ec3bcb8,FIN,42.25541,-70.178607,2019,1,,,unknown,OBIS_MachineObservation,
OBIS_44ca6e16-b658-4879-8b49-0731a892873c,FIN,42.90579,-69.673,2021,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_44e175d8-c5cf-417c-bb3b-f14622ab04b1,FIN,41.59842,-69.75925,2005,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2005
OBIS_44e1cab5-b684-44f1-b81f-ddd1c2a5a63d,FIN,42.70366,-69.05209,2023,10,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_44e36758-51ed-4532-bfea-b12bf8e7c8fc,FIN,43.17887,-68.47099,2011,11,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2011
OBIS_44ece147-9c26-4e05-b730-707641408dd0,FIN,43.00393,-69.22652,2009,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2009
OBIS_44ed6a93-b921-48eb-971d-c5350c64435f,FIN,41.19537,-68.95855,2012,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2012
OBIS_44ef7203-24f0-4414-a3e8-3c0d3ec033cc,FIN,41.13023,-69.3511,2002,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2002
OBIS_44f8fb24-0e05-4869-a5da-d06b328ae3e7,FIN,40.1026,-71.08361,2023,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_44fcab3b-4dcc-4af6-b759-630a1bcd538e,FIN,40.303257,-70.254166,2012,4,,,unknown,OBIS_MachineObservation,AMAPPS Northeast Aerial Cruise Spring 2012
OBIS_44fe3d73-2978-4bee-8787-55a7aa1a1f27,FIN,42.88331,-70.14872,2017,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2017
OBIS_44ff9823-3dce-45e5-9a64-5d60e22b135f,FIN,43.577567,-69.61175,2020,9,,,unknown,OBIS_MachineObservation,Cap'n Fish's Cruises sightings
OBIS_450584b7-35d7-477c-ba67-ff1277c67e24,FIN,42.4708417,-70.24281,2019,2,,,unknown,OBIS_MachineObservation,
OBIS_4526c829-0408-4405-9df9-e1273de7356b,FIN,43.3065,-68.70025,2006,1,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_4527fbfd-7a06-4335-9326-89a7572055ae,FIN,43.36382,-68.53978,2009,10,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2009
OBIS_453e2ba8-c0a1-44b7-baa5-9352c331e9ed,FIN,41.46133,-69.30375,2007,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_453f5b26-5b91-4c22-8670-dbba969821ed,FIN,40.97823,-66.72353,2002,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_4544a547-688f-44a9-8844-52a3085d15f6,FIN,42.470708,-70.242457,2020,4,,,unknown,OBIS_MachineObservation,
OBIS_454d014f-d6d8-4b16-b942-2aacaf8d96a8,FIN,42.47323,-70.47198,2021,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2021
OBIS_454e327b-9d47-40f1-8dd3-6ba6d6afe712,FIN,42.07405,-69.53802,2011,1,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_454f82f2-2493-4a5f-b188-d15b05cdff55,FIN,43.584278,-69.612333,2021,8,,,unknown,OBIS_MachineObservation,Cap'n Fish's Cruises sightings
OBIS_45503db4-a343-4195-a8f0-fdef5d8bbd54,FIN,42.47096,-70.242305,2019,11,,,unknown,OBIS_MachineObservation,
OBIS_4557d1f7-651b-4bd6-a373-67b20985be5a,FIN,42.25512,-70.178928,2020,9,,,unknown,OBIS_MachineObservation,
OBIS_455aca13-110f-4d61-8ef1-be5f5b25c550,FIN,43.34392,-68.562,2006,11,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_456137ac-f760-4c51-9d37-7bde2a368723,FIN,41.50203,-68.5152,2014,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2014
OBIS_45763198-6fe2-4ba5-8a9f-04205c0a01f2,FIN,40.967,-71.7205,2015,7,,,unknown,OBIS_MachineObservation,CRESLI marine mammal observations from whale watch cruises 2000-2019
OBIS_45771e63-8e25-4957-8690-d40b3ebaa94f,FIN,42.2292,-70.3357,2018,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2018
OBIS_4578d0ba-3f51-4d65-b522-6e48e9cdd801,FIN,42.73392,-69.63079,2013,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2013
OBIS_45803701-7380-441c-8fa4-b1e7cb98ea48,FIN,43.0844,-68.92812,2012,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_459922e5-fa53-4df0-abfa-22559753b8ac,FIN,40.412,-73.1726,2018,12,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_45a4f3f6-0c8a-40cf-829b-1b2b3209fac6,FIN,42.13446,-66.79615,2003,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_45af5e12-f25d-45f6-8ebf-1af1f517c149,FIN,40.59467,-67.60284,2003,11,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2003
OBIS_45b2b36b-dbd7-4feb-95a0-c5434ac551fb,FIN,43.38557,-67.96661,2009,12,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_45b8ebc5-7903-4727-b836-86a0c9b822c9,FIN,42.4708733,-70.2423833,2019,9,,,unknown,OBIS_MachineObservation,
OBIS_45b8fd1d-6032-44cb-a313-7e12306b2210,FIN,42.32976,-70.33317,2011,3,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_45b9297f-d881-4faf-a75d-144aa7c32547,FIN,42.58316,-69.71499,2013,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2013
OBIS_45b9d5c0-54ea-4aa3-ae7d-4fcc5fc1aba2,FIN,42.24901,-66.95096,2022,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_45bc1766-8400-4ed0-a3d9-1718eb970163,FIN,42.27076,-70.43728,2005,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2005
OBIS_45bdac42-9fde-438d-b3ff-43198517373d,FIN,42.4369267,-70.5458567,2020,4,,,unknown,OBIS_MachineObservation,
OBIS_45c3332e-67bf-43fd-9b87-d4fc5b28e992,FIN,40.4532,-73.4797,2017,3,,,unknown,OBIS_MachineObservation,Digital Aerial Baseline Survey of Marine Wildlife in Support of Offshore Wind Energy - OPA 2016
OBIS_45c577ab-d604-44de-bdec-7fb9b96e70d4,FIN,42.91938,-70.02975,2007,10,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2007
OBIS_45c5bb16-561e-417a-ac7a-1550a7db9af4,FIN,42.02006,-69.59336,2003,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_45d0f376-4bdc-4dec-b226-b982182bb671,FIN,41.92305,-70.15171,2012,12,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2012
OBIS_45d1a650-e758-497d-9fbc-f5401715afc9,FIN,42.04853,-69.99413,2001,4,,,unknown,OBIS_MachineObservation,Visual sightings from Song of the Whale 1993-2013
OBIS_45d21fb7-05fa-4d60-87fb-f7d9df62e3b7,FIN,42.48917,-70.53983,2000,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2000
OBIS_45d46dbf-db05-4ab2-b25d-4f220a0c397d,FIN,42.470708,-70.242457,2020,6,,,unknown,OBIS_MachineObservation,
OBIS_45d7c843-e689-48f7-b7e2-54168dcbc55d,FIN,43.27425,-68.42036,2009,12,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2009
OBIS_45d86162-4638-4e36-9f7e-e5f4c3ee9087,FIN,44.0545,-67.754,2005,8,,,unknown,OBIS_MachineObservation,USGS Patuxent Wildlife Research Center Seabirds Database
OBIS_45db6475-3241-4e6a-a57a-cc5a87d9b7e5,FIN,41.60875,-69.63694,2016,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2016
OBIS_45dbf32f-a8ac-4aa1-aa45-96d68de04eef,FIN,42.22867,-70.13111,2010,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2010
OBIS_45e2c396-9924-4e6d-b7a3-89418db1a692,FIN,41.17781,-69.02511,2010,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_45e87c6e-e72b-452a-aa11-b3b7f5fb005a,FIN,41.48067,-69.44547,2021,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_45ede244-d453-4258-a882-90005b494eca,FIN,42.47099,-70.24229,2020,8,,,unknown,OBIS_MachineObservation,
OBIS_45f4c329-f3f7-44a4-9470-5fb142b23f29,FIN,42.83317,-69.2785,2001,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2001
OBIS_45faa07b-ba60-4c91-a008-6d9846b440d0,FIN,40.01597,-71.12794,2024,11,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_45fcb486-70c3-405c-a489-780da1e10a2c,FIN,40.329,-67.578,2002,7,,,unknown,OBIS_MachineObservation,NEFSC Deepwater Marine Mammal 2002
OBIS_46060f53-9d8e-4cfe-ba02-deface2a2007,FIN,42.26865,-67.43239,2004,10,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_46073f63-4b0a-4978-ba14-0cd098d4303c,FIN,41.19975,-69.20992,2007,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2007
OBIS_460ddcfa-c545-4bb3-97c4-8f28fe8402cb,FIN,40.91933,-66.67233,2005,8,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2005
OBIS_462f8c82-c35b-4cc0-be55-28eadb4eb355,FIN,42.2414,-70.3119,2018,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_46325e92-49e3-432f-8eec-415d20faa0a1,FIN,41.89533,-68.799,2007,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2007
OBIS_46364156-6634-4f0f-b677-df196e7e42ac,FIN,43.52,-62.16,2006,8,,,unknown,OBIS_MachineObservation,NEFSC Aerial Circle-Back Abundance Survey 2006
OBIS_463d1edd-24fc-42b5-a55d-7637b64c928d,FIN,43.38353,-68.20467,2009,11,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2009
OBIS_463d38d2-0d7b-4e2e-9b32-4589a39b614a,FIN,43.565972,-69.631833,2021,8,,,unknown,OBIS_MachineObservation,Cap'n Fish's Cruises sightings
OBIS_4651ac46-a78c-4c89-915d-88c867e29fd5,FIN,41.035383,-71.675,2019,8,,,unknown,OBIS_MachineObservation,CRESLI marine mammal observations from whale watch cruises 2000-2019
OBIS_465515a9-0775-48df-805b-0f91fa571119,FIN,41.98856,-70.22099,2021,1,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2021
OBIS_465539fd-6cb3-41a5-a8f1-9bdd724e7a34,FIN,41.12015,-69.62951,2005,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_46566b3e-a09c-4b2f-8064-9dafa037fd1f,FIN,43.08089,-68.92996,2009,10,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_465a7d5b-4b78-4b6f-8c04-5d7f571941ca,FIN,41.59467,-68.63067,2005,9,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2005
OBIS_465dc0c2-7253-4c08-b5e2-826657ee3bdb,FIN,40.03651,-70.93305,2023,10,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_4663e7e1-b806-4e81-94d3-41f00911a999,FIN,41.26663,-68.74894,2008,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2008
OBIS_4664c23b-a0b3-4317-88b2-11fd96e63107,FIN,42.38,-66.47,2006,8,,,unknown,OBIS_MachineObservation,NEFSC Aerial Circle-Back Abundance Survey 2006
OBIS_467051ab-54ea-427e-bc72-55ec51a15151,FIN,40.23551,-71.06667,2021,3,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_4670ff0b-79a6-48ff-b6dc-e2c1c73e7496,FIN,41.8591,-69.79945,2009,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_4683b4a2-fe1d-43a2-a44b-9dc40970e56a,FIN,42.15734,-68.57629,2022,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_4684c970-1fb4-4fa5-b003-473be45415e1,FIN,44.69167,-66.47494,2005,8,,,unknown,OBIS_MachineObservation,Visual sightings from Song of the Whale 1993-2013
OBIS_4685e11f-a2e3-46d2-ab83-ded0078ba617,FIN,40.985167,-71.4302,2010,7,,,unknown,OBIS_MachineObservation,CRESLI marine mammal observations from whale watch cruises 2000-2019
OBIS_4686cc2d-7988-4a15-83c7-0940061d04af,FIN,42.54019,-69.86013,2010,11,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2010
OBIS_468b0cb6-5498-40f8-8fdf-5ca768291ce8,FIN,42.15831,-68.56197,2022,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_468d17fc-f748-48dd-ac39-1762dc88ac4a,FIN,41.28354,-69.19767,2013,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2013
OBIS_46963082-af1b-4c41-9f18-c9122c066813,FIN,40.01708,-70.61994,2024,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_46bad3af-484a-427b-9416-a439a2002be2,FIN,40.00189,-71.13339,2024,11,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_46cf1ef6-5923-4cc9-9062-af8d8cdb59ef,FIN,42.2633,-67.35671,2014,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2014
OBIS_46d0e8e1-a2d7-4207-a1cd-1005ab7fb389,FIN,43.4408,-63.55596,2014,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2014
OBIS_46e2188a-2509-440a-b766-379431a405a9,FIN,41.65667,-69.085,2002,11,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2002
OBIS_46eada72-86b7-48b1-a989-4948d6a3f74e,FIN,41.54825,-68.98316,2017,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_46ef6906-3d10-46e0-a26b-f17589e8e5f4,FIN,42.96233,-69.96147,2019,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_46f7be4a-d900-45ee-a737-e2db05cbd00c,FIN,42.15317,-67.4335,2007,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2007
OBIS_46f9f4d1-ee2b-461e-b056-2c687a1cd1cd,FIN,42.437805,-70.546112,2020,10,,,unknown,OBIS_MachineObservation,
OBIS_46fe02fc-8941-4289-a224-c24e74333b50,FIN,41.85164,-68.14789,2014,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_4704513c-0d45-4ad1-93d6-1034d4a7dc24,FIN,42.26223,-69.67318,2010,10,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2010
OBIS_4707214d-d6b5-4320-88d9-9b686c440ba3,FIN,42.78851,-69.31289,2009,2,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2009
OBIS_470787d3-f369-4041-84e8-cd5db5d80808,FIN,42.254995,-70.17908,2020,5,,,unknown,OBIS_MachineObservation,
OBIS_4709d6e1-d457-40a3-81d2-a17e860f8535,FIN,42.110228,-70.162381,2023,8,,,unknown,OBIS_MachineObservation,Happywhale - Fin whale in North Atlantic Ocean
OBIS_470f5ab4-e13a-4dad-b53e-e6fc0f1c9ccb,FIN,42.8615,-70.00558,2006,12,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_4711e1e3-2785-402f-960e-4dd654317bb5,FIN,40.46273,-68.038261,2012,3,,,unknown,OBIS_MachineObservation,AMAPPS Northeast Aerial Cruise Spring 2012
OBIS_4712b6cd-b0a6-4ad5-b653-14096a237188,FIN,42.1614,-70.37445,2015,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2015
OBIS_4720f159-1c4a-4436-9ce6-ca2d96aeacb0,FIN,42.64833,-69.53387,2011,11,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_4727831b-baf9-4a28-9d8d-691b9cb11406,FIN,41.68592,-69.02608,2005,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_472ad4c3-79ec-4335-912a-235cd964106b,FIN,41.51125,-68.49446,2017,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2017
OBIS_47369c84-2557-4403-b22a-06bb50447e09,FIN,42.87877,-69.49506,2019,8,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_473a4a93-9282-468b-ac30-18a67cdfe099,FIN,41.60739,-69.45564,2015,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_473e28b0-3354-4016-ab5f-dcd1f6612478,FIN,41.5529,-69.32341,2017,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2017
OBIS_4742b383-bcfd-4f3a-86d6-5bb0995ad2ce,FIN,42.25553,-70.1789733,2019,10,,,unknown,OBIS_MachineObservation,
OBIS_4747cbe6-e7a9-4e18-b8f5-6595d93dcb34,FIN,41.42817,-69.401,2002,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2002
OBIS_474d6b1a-33df-4b13-a18c-6d0fcad555df,FIN,41.63734,-69.48492,2022,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_47500e96-4e34-41cf-af2d-ed840ac21f4e,FIN,42.25512,-70.178928,2020,8,,,unknown,OBIS_MachineObservation,
OBIS_47549ac1-61a3-4dda-b5d4-6bb84d029178,FIN,40.387101,-72.651189,2019,8,,,unknown,OBIS_MachineObservation,NYSDEC aerial surveys
OBIS_47617951-e3c9-41eb-a532-b7f3c7786f37,FIN,40.5865,-70.28881,2003,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_4762aea0-6304-4655-9c49-27991b081609,FIN,40.72525,-71.48367,2006,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2006
OBIS_4770814e-c80c-417b-936b-9551dd4fb346,FIN,43.55388,-69.58664,2003,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_47750b8a-9543-4e5a-8609-9c935fb5d269,FIN,42.4708733,-70.2423833,2019,9,,,unknown,OBIS_MachineObservation,
OBIS_477542e0-a217-45a5-92d7-2087895c5122,FIN,42.470793,-70.24294,2018,11,,,unknown,OBIS_MachineObservation,
OBIS_47772b78-370f-4bff-81c8-af677836a604,FIN,40.81931,-66.97164,2021,8,,,unknown,OBIS_MachineObservation,AMAPPS Northeast Shipboard Cruise Summer 2021
OBIS_477cd7df-5d43-4e01-9766-4a6877b3b5ab,FIN,40.32745,-70.8829,2024,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_478047ee-db7c-4fb4-8841-e1445361e366,FIN,40.07174,-70.09973,2016,7,,,unknown,OBIS_MachineObservation,AMAPPS Northeast Shipboard Cruise Summer 2016
OBIS_47836977-d527-46b6-98f8-b661acce09f1,FIN,40.55948,-68.21254,2024,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_4786a2e4-69ae-45c1-b7c7-0f621381073d,FIN,41.64922,-69.54187,2014,4,,,unknown,OBIS_MachineObservation,AMAPPS Northeast Shipboard Cruise Spring 2014
OBIS_47871d39-033a-402f-92a5-a62b5c7433d8,FIN,43.25454,-68.59208,2007,11,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2007
OBIS_478a655c-3a6c-4e01-9550-49a37e036af2,FIN,41.81622,-69.68459,2022,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_47979a0d-4551-447a-b573-2c327cfefc91,FIN,41.57611,-68.96369,2019,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_47a39fc5-21b4-47c6-b093-b468654b2db9,FIN,40.6761,-70.6536,2020,6,,,unknown,OBIS_MachineObservation,"Beacon Wind Digital Aerial Wildlife Surveys for BOEM Lease Area OCS-A 0520, Equinor Wind US LLC, December 2019 – November 2020"
OBIS_47a7121d-a441-45a9-a14f-2f7a43f10eab,FIN,41.5758,-69.40369,2022,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2022
OBIS_47b0af29-7ba7-4b86-b4f2-b54e831e9ef7,FIN,43.17667,-70.05666,2005,7,,,unknown,OBIS_MachineObservation,USGS Patuxent Wildlife Research Center Seabirds Database
OBIS_47b6fb37-bf25-450e-bcf0-571a9814795c,FIN,42.31218,-66.34909,2012,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2012
OBIS_47bf83d7-6e9b-4991-82fb-eadbf4e6331d,FIN,42.0955,-67.69984,2007,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2007
OBIS_47c7e15e-5b26-4dd1-ab7c-2c7b11c2e9b5,FIN,40.1999,-71.56352,2024,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_47ced14b-7f8a-4735-a61e-d05110eb8728,FIN,41.9038,-67.26443,2004,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2004
OBIS_47cf9e40-ee82-4156-b897-7e24aeb30c47,FIN,42.093324,-70.103888,2023,8,,,unknown,OBIS_MachineObservation,Happywhale - Fin whale in North Atlantic Ocean
OBIS_47dd2e62-2b65-4d08-8f3a-bbd0821b6247,FIN,41.50049,-69.40188,2021,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2021
OBIS_47e09421-f4bc-46ed-a06a-3f12f0c423fb,FIN,41.45775,-69.32398,2002,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_47e2b714-7dc8-435f-9488-d650a09780b9,FIN,44.008,-68.15717,2005,9,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2005
OBIS_47e75e6a-bf55-40b6-8bc1-391e6301dda7,FIN,43.10683,-70.37642,2003,10,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2003
OBIS_47f675b7-d372-4720-bef7-73d659b99c1f,FIN,40.839,-70.777,2005,9,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_47fa970c-777c-4ba0-9ab6-42aa81d99c85,FIN,41.0888,-69.65006,2022,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_47fc6416-b141-491b-8e63-adce520279bd,FIN,42.40841,-66.94443,2008,8,,,unknown,OBIS_MachineObservation,USGS Patuxent Wildlife Research Center Seabirds Database
OBIS_4801ffaf-63e6-4593-a4ac-316c6a980a36,FIN,42.85112,-69.97301,2008,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2008
OBIS_48064a2b-d394-46a8-88e2-4ca9e9a70651,FIN,40.054,-71.107,2017,8,,,unknown,OBIS_MachineObservation,NYSDEC aerial surveys
OBIS_4806f2ba-d2ac-4f63-9c6f-d6aa01767f08,FIN,41.19537,-68.95855,2012,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_48104e73-aec7-462d-b4f8-e8985e119c10,FIN,41.34282,-69.34487,2002,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_4812b4cd-b506-4efb-b2d5-c49a1aef4769,FIN,41.59467,-68.63067,2005,9,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_4818f6a5-6915-4122-8c7f-7f0d2d85351e,FIN,42.82533,-69.09008,2009,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_482957fb-6f87-4c3e-a4fa-2a7ef29bfc99,FIN,42.57861,-70.04263,2023,12,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2023
OBIS_4829e02f-d107-4d5b-9613-1e9d102a4fd4,FIN,40.25898,-68.53358,2024,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2024
OBIS_482f1684-6374-4f76-beb9-04148a741585,FIN,42.1371,-70.48505,2011,1,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_48344e73-65ab-4585-89be-354190b6f940,FIN,42.21917,-70.44308,2007,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2007
